year,type,state,constituencyNo,constituencyName,district,turnout,turnoutTrend,candidateName,candidateNameKn,party,votes,votePercentage,status,criminalCases,seriousCriminalCases,assets,liabilities,education,age,profession,affidavitUrl,sourceUrl
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,CHANDRA.N.,,BJP,41719,37.77,RUNNER-UP,,,,,8th Pass,48,Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,PRAKASH NEDUNGADI,,AAAP,1634,1.48,LOST,,,,,Graduate,62,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,NOTA,,None of the Above,1235,1.12,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,B K PRASAD,,"Proutist Bloc, India",176,0.16,LOST,,,,,12th Pass,69,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,ROBERT CLIVE,,IND,130,0.12,LOST,,,,,Graduate,41,Salaried Work or Employed - Qualified Professional; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,SARAVANAN S,,IND,122,0.11,LOST,,,,,Others,49,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,M SADIQ ALI,,IND,112,0.1,LOST,,,,,,50,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,MOHTHASHEM ALI KHAN,,Karnataka Karmikara Paksha,62,0.06,LOST,,,,,12th Pass,31,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,TANVEER AHMED,,IND,60,0.05,LOST,,,,,5th Pass,58,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,HABEEB SAB,,Karnataka Rashtra Samithi,59,0.05,LOST,,,,,Graduate Professional,41,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,MOHAMMED HANEEF,,IND,54,0.05,LOST,,,,,5th Pass,58,Labourer or Daily Wage,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,ANWAR BASHA,,IND,52,0.05,LOST,,,,,8th Pass,67,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,M RAFEEQ AHMED,,IND,51,0.05,LOST,,,,,10th Pass,65,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,SHANAWAZ AHMED,,IND,46,0.04,LOST,,,,,8th Pass,52,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,JAMEEL AHMED,,IND,22,0.02,LOST,,,,,8th Pass,58,Business - Real Estate or Builder or Developer or Construction; Salaried Work or Employed - Insurance Agent,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,N. A. HARIS,,INC,61030,50.87,WINNER,,,,,Post Graduate,56,Salaried Work or Employed - Managerial Position,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,K SHIVAKUMAR,,BJP,53905,44.93,RUNNER-UP,,,,,12th Pass,47,Politics - Party Worker; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,MATHAI . K,,AAAP,1604,1.34,LOST,,,,,Post Graduate,62,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,NOTA,,None of the Above,1483,1.24,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,H MANJUNATH,,JD(S),825,0.69,LOST,,,,,Graduate,62,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,SATISH CHANDRA .M,,BSP,301,0.25,LOST,,,,,Graduate,47,Small Business or Self-employed - Self-employed; Politics - Party Worker,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,D.RUBEN MOSES,,AIMEP,240,0.2,LOST,,,,,Graduate Professional,58,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,ANTHONY A SANTHOSH,,Indian Christian Front,233,0.19,LOST,,,,,10th Pass,53,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,ROWLAND SOANS A,,Karnataka Rashtra Samithi,138,0.12,LOST,,,,,Others,36,Salaried Work or Employed - Qualified Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,SYED ASIF BUKHARI,,Bharatiya Prajagala Kalyana Paksha,107,0.09,LOST,,,,,Graduate,50,Labourer or Daily Wage,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,163,Shanti Nagar,Bangalore,54.33,0,K NATARAJU,,IND,104,0.09,LOST,,,,,Graduate Professional,54,Liberal Profession or Professional - Lawyer,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,DINESH GUNDU RAO,,INC,54118,40.81,WINNER,,,,,Graduate Professional,53,Politics - MLA; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,SAPTHAGIRI GOWDA A R,,BJP,54013,40.73,RUNNER-UP,,,,,Graduate,43,Salaried Work or Employed - Qualified Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,V NARAYANASWAMY,,JD(S),12857,9.7,LOST,,,,,Graduate Professional,68,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,KRISSHNAIAH SETTY ES EN MALURU,,IND,6871,5.18,LOST,,,,,12th Pass,63,Business; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,NOTA,,None of the Above,1692,1.28,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,BASAVARAJA M D,,Uttama Prajaakeeya Party,746,0.56,LOST,,,,,Others,33,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,S GOPINATH,,AAAP,733,0.55,LOST,,,,,8th Pass,51,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,S M DIVAKAR,,RPI(A),325,0.25,LOST,,,,,Graduate,56,Business - Contractor; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,PRAKASH K,,Karnataka Rashtra Samithi,316,0.24,LOST,,,,,Graduate,43,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,ARUN KUMAR D,,Indian Movement Party,239,0.18,LOST,,,,,10th Pass,37,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,P BASAPPACHAR,,IND,180,0.14,LOST,,,,,10th Pass,66,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,G GAJENDRA,,IND,135,0.1,LOST,,,,,8th Pass,46,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,PUSHPA RANI S,,IND,123,0.09,LOST,,,,,10th Pass,43,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,KRISHNAIAH,,Rashtriya Samaj Dal (R),102,0.08,LOST,,,,,10th Pass,49,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,K STEPHEN,,AIMEP,89,0.07,LOST,,,,,10th Pass,67,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,164,Gandhi Nagar,Bangalore,57.28,0,PRASHANTH KUMAR,,Janahitha Paksha,70,0.05,LOST,,,,,10th Pass,38,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,S.SURESH KUMAR,,BJP,58624,49.6,WINNER,,,,,Graduate Professional,67,Politics - MLA,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,PUTTANNA,,INC,50564,42.78,RUNNER-UP,,,,,Post Graduate,56,Agriculture; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,DR ANJANAPPA.T.H.,,JD(S),4081,3.45,LOST,,,,,Post Graduate,67,Liberal Profession or Professional - Doctor,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,NOTA,,None of the Above,1700,1.44,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,MOHAN KUMAR.K.,,Uttama Prajaakeeya Party,1213,1.03,LOST,,,,,Graduate,43,Salaried Work or Employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,B.T.NAGANNA,,AAAP,701,0.59,LOST,,,,,Graduate Professional,54,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,AKSHAY.K.,,Karnataka Rashtra Samithi,281,0.24,LOST,,,,,Graduate,29,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,PUTTANNA,,IND,144,0.12,LOST,,,,,Literate,50,Labourer or Daily Wage - Coolie,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,MAHESH RAJASHEKAR,,IND,129,0.11,LOST,,,,,Post Graduate,36,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,PANDURANGAN.S,,IND,128,0.11,LOST,,,,,10th Pass,69,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,NAGARAJA.H.N,,IND,111,0.09,LOST,,,,,10th Pass,52,Labourer or Daily Wage,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,BHAVYA S.B,,Indian Movement Party,93,0.08,LOST,,,,,12th Pass,37,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,SHIVAKUMAR BHADRAIAH,,Janata Dal(United),85,0.07,LOST,,,,,5th Pass,48,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,RAMA T.C.,,SUCI,83,0.07,LOST,,,,,12th Pass,47,Social Work - Activist,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,SUHAIL AHMED,,IND,62,0.05,LOST,,,,,10th Pass,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,ABHIMANI NARENDRA,,IND,54,0.05,LOST,,,,,12th Pass,65,"Liberal Profession or Professional - Journalist or Editor, Author",,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,LINGARAJU,,IND,54,0.05,LOST,,,,,12th Pass,37,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,NARASIMHALU.M,,IND,42,0.04,LOST,,,,,12th Pass,64,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,165,Rajaji Nagar,Bangalore,56.55,0,CHETHAN VASHISTA.B.S,,Rashtriya Samaj Dal (R),38,0.03,LOST,,,,,10th Pass,33,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,PRIYAKRISHNA,,INC,82134,50.87,WINNER,,,,,Post Graduate,39,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,K. UMESH SHETTY,,BJP,69618,43.12,RUNNER-UP,,,,,10th Pass,50,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,R PRAKASH,,JD(S),4583,2.84,LOST,,,,,12th Pass,52,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,BALAKRISHNA. M,,Uttama Prajaakeeya Party,2148,1.33,LOST,,,,,5th Pass,31,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,NOTA,,None of the Above,1504,0.93,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,ANJANA GOWDA,,AAAP,452,0.28,LOST,,,,,12th Pass,46,Other - Household,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,B R Shashikumar,,Karnataka Rashtra Samithi,183,0.11,LOST,,,,,8th Pass,60,Retired or Pension - Retired or Pension,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,PARVEEZ KHAN. P,,BSP,163,0.1,LOST,,,,,Graduate,33,Liberal Profession or Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,LOHITH. M @ LOHITH GOWDA,,IND,154,0.1,LOST,,,,,Graduate Professional,40,Liberal Profession or Professional - Lawyer,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,MOHANKUMAR. B N,,IND,141,0.09,LOST,,,,,12th Pass,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,SANTHOSH KUMAR K S,,IND,112,0.07,LOST,,,,,Graduate,30,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,GOPALA,,IND,90,0.06,LOST,,,,,Graduate,48,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,S. SURESH,,IND,69,0.04,LOST,,,,,5th Pass,64,Labourer or Daily Wage - Taxi Driver,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,A. RAJ,,Indian Movement Party,58,0.04,LOST,,,,,Graduate,51,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,166,Govindraj Nagar,Bangalore,53.5,0,AMJAD KHAN,,IND,44,0.03,LOST,,,,,Illiterate,39,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,M.KRISHNAPPA,,INC,80157,50.5,WINNER,,,,,Graduate,71,Business; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,H RAVINDRA,,BJP,72833,45.89,RUNNER-UP,,,,,Graduate,59,Business; Salaried Work or Employed - Managerial Position,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,N.MANJUNATH,,Uttama Prajaakeeya Party,1706,1.07,LOST,,,,,5th Pass,41,Labourer or Daily Wage - Taxi Driver,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,NOTA,,None of the Above,1640,1.03,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,RAMESH BELLAMKONDA,,AAAP,828,0.52,LOST,,,,,Graduate Professional,70,Liberal Profession or Professional - Doctor; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,GULSHAN BANU,,BSP,237,0.15,LOST,,,,,10th Pass,36,Liberal Profession or Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,NARASIMHA REDDY K.L.,,Karnataka Rashtra Samithi,206,0.13,LOST,,,,,Graduate,37,Salaried Work or Employed - Qualified Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,ARUN KUMAR.C,,AIFB,194,0.12,LOST,,,,,10th Pass,34,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,RAVINDRA,,IND,177,0.11,LOST,,,,,10th Pass,42,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,VENKATESH,,IND,164,0.1,LOST,,,,,10th Pass,38,Labourer or Daily Wage,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,RAVINDRA.A.M,,Samajwadi Janata Party(Karnataka),124,0.08,LOST,,,,,12th Pass,45,Business - Private Company,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,SYED SABEER,,IND,112,0.07,LOST,,,,,5th Pass,47,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,PADMAVATHI K.M,,IND,99,0.06,LOST,,,,,12th Pass,46,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,KRISHNAPPA.M,,IND,92,0.06,LOST,,,,,Others,41,Business; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,167,Vijay Nagar,Bangalore,51.96,0,R.NANJUNDAPPA,,IND,89,0.06,LOST,,,,,Graduate Professional,66,Liberal Profession or Professional - Lawyer,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
